year,province,variety,plantingarea,harvestedarea,production,YieldPA,YieldHA,portionplant
2021,Roi Et,KDML105,2351068,2238638,784613,334,350,75.85
2021,Roi Et,SuphanBuri60,0,0,0,0,0,0
2021,Roi Et,PhotoperiodSensitiveRice,4492,4422,1816,404,411,0.14
2021,Roi Et,NonPhotoperiodSensitiveRice,23291,23052,10792,463,468,0.75
2021,Roi Et,ChaiNat1,2395,2320,1016,424,438,0.08
2021,Roi Et,SupanburiAromaticRice,0,0,0,0,0,0
2021,Roi Et,PTT1,0,0,0,0,0,0
2021,Roi Et,SuphanBuri1,0,0,0,0,0,0
2021,Kalasin,NativeRice,3495,3427,1115,319,325,0.23
2021,Kalasin,RD6,1027451,996285,373077,363,374,68.03
2021,Kalasin,RD15,5919,5812,2062,348,355,0.39
2021,Kalasin,KDML105,424638,411497,153159,361,372,28.12
2021,Kalasin,SuphanBuri60,0,0,0,0,0,0
2021,Kalasin,PhotoperiodSensitiveRice,19128,18818,8087,423,430,1.27
2021,Kalasin,NonPhotoperiodSensitiveRice,28681,28082,11302,394,402,1.9
2021,Kalasin,ChaiNat1,981,981,413,421,421,0.06
2021,Kalasin,SupanburiAromaticRice,0,0,0,0,0,0
2021,Kalasin,PTT1,0,0,0,0,0,0
2021,Kalasin,SuphanBuri1,0,0,0,0,0,0
2021,Khon Kaen,NativeRice,8150,7471,2088,256,279,0.34
2021,Khon Kaen,RD6,1675243,1456010,501674,299,345,69.83
2021,Khon Kaen,RD15,4173,3912,1128,270,288,0.17
2021,Khon Kaen,KDML105,650881,567933,183814,282,324,27.13
2021,Khon Kaen,SuphanBuri60,0,0,0,0,0,0
2021,Khon Kaen,PhotoperiodSensitiveRice,42660,41101,14240,334,346,1.78
2021,Khon Kaen,NonPhotoperiodSensitiveRice,17937,16837,6322,352,375,0.75
2021,Khon Kaen,ChaiNat1,0,0,0,0,0,0
2021,Khon Kaen,SupanburiAromaticRice,0,0,0,0,0,0
2021,Khon Kaen,PTT1,0,0,0,0,0,0
2021,Khon Kaen,SuphanBuri1,0,0,0,0,0,0
2021,Chaiyaphum,NativeRice,47132,43771,14836,315,339,2.57
2021,Chaiyaphum,RD6,705900,583575,225340,319,386,38.45
2021,Chaiyaphum,RD15,804,661,280,348,424,0.04
2021,Chaiyaphum,KDML105,927413,775076,289724,312,374,50.51
2021,Chaiyaphum,SuphanBuri60,0,0,0,0,0,0
2021,Chaiyaphum,PhotoperiodSensitiveRice,83695,71843,30088,359,419,4.56
2021,Chaiyaphum,NonPhotoperiodSensitiveRice,69343,59407,25505,368,429,3.78
2021,Chaiyaphum,ChaiNat1,0,0,0,0,0,0
2021,Chaiyaphum,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chaiyaphum,PTT1,1703,1646,676,397,411,0.09
2021,Chaiyaphum,SuphanBuri1,0,0,0,0,0,0
2021,Nakhon Ratchasima,NativeRice,64292,60186,19713,307,328,1.78
2021,Nakhon Ratchasima,RD6,118985,108073,38358,322,355,3.32
2021,Nakhon Ratchasima,RD15,36236,33616,12576,347,374,1.01
2021,Nakhon Ratchasima,KDML105,3036422,2664101,976851,322,367,84.63
2021,Nakhon Ratchasima,SuphanBuri60,3589,3368,1508,420,448,0.1
2021,Nakhon Ratchasima,PhotoperiodSensitiveRice,81032,74082,30446,376,411,2.26
2021,Nakhon Ratchasima,NonPhotoperiodSensitiveRice,176752,162132,66320,375,409,4.93
2021,Nakhon Ratchasima,ChaiNat1,42291,37129,13373,316,360,1.18
2021,Nakhon Ratchasima,SupanburiAromaticRice,398,385,149,374,387,0.01
2021,Nakhon Ratchasima,PTT1,21543,19722,8920,414,452,0.6
2021,Nakhon Ratchasima,SuphanBuri1,6299,6013,2634,418,438,0.18
2021,Saraburi,NativeRice,555,535,208,375,389,0.15
2021,Saraburi,RD6,0,0,0,0,0,0
2021,Saraburi,RD15,0,0,0,0,0,0
2021,Saraburi,KDML105,7010,6796,2962,423,436,2.12
2021,Saraburi,SuphanBuri60,481,471,258,536,548,0.15
2021,Saraburi,PhotoperiodSensitiveRice,2840,2778,1316,463,474,0.86
2021,Saraburi,NonPhotoperiodSensitiveRice,249981,240517,154423,618,642,75.51
2021,Saraburi,ChaiNat1,2901,2835,1041,359,367,0.88
2021,Saraburi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Saraburi,PTT1,37017,36077,22107,597,613,11.18
2021,Saraburi,SuphanBuri1,30286,29349,18000,594,613,9.15
2021,Lop Buri,NativeRice,9531,9485,3685,387,389,1.2
2021,Lop Buri,RD6,0,0,0,0,0,0
2021,Lop Buri,RD15,0,0,0,0,0,0
2021,Lop Buri,KDML105,256329,251360,82449,322,328,32.26
2021,Lop Buri,SuphanBuri60,0,0,0,0,0,0
2021,Lop Buri,PhotoperiodSensitiveRice,2053,2043,976,475,478,0.26
2021,Lop Buri,NonPhotoperiodSensitiveRice,275909,271662,152799,554,562,34.72
2021,Lop Buri,ChaiNat1,26170,26078,11658,445,447,3.29
2021,Lop Buri,SupanburiAromaticRice,0,0,0,0,0,0
2021,Lop Buri,PTT1,215468,211977,132896,617,627,27.12
2021,Lop Buri,SuphanBuri1,9122,9030,4802,526,532,1.15
2021,Sing Buri,NativeRice,2282,2259,1007,441,446,0.82
2021,Sing Buri,RD6,194,194,88,454,454,0.07
2021,Sing Buri,RD15,0,0,0,0,0,0
2021,Sing Buri,KDML105,9396,9349,4019,428,430,3.35
2021,Sing Buri,SuphanBuri60,0,0,0,0,0,0
2021,Sing Buri,PhotoperiodSensitiveRice,390,390,213,546,546,0.14
2021,Sing Buri,NonPhotoperiodSensitiveRice,152288,149966,104896,689,699,54.36
2021,Sing Buri,ChaiNat1,0,0,0,0,0,0
2021,Sing Buri,SupanburiAromaticRice,0,0,0,0,0,0
2021,Sing Buri,PTT1,111882,110800,84588,756,763,39.94
2021,Sing Buri,SuphanBuri1,3693,3637,2561,693,704,1.32
2021,Chai Nat,NativeRice,138,138,52,377,377,0.02
2021,Chai Nat,RD6,0,0,0,0,0,0
2021,Chai Nat,RD15,0,0,0,0,0,0
2021,Chai Nat,KDML105,22846,22412,8609,377,384,2.7
2021,Chai Nat,SuphanBuri60,252,252,100,397,397,0.03
2021,Chai Nat,PhotoperiodSensitiveRice,308,308,163,529,529,0.04
2021,Chai Nat,NonPhotoperiodSensitiveRice,640517,608001,376730,588,620,75.58
2021,Chai Nat,ChaiNat1,1452,1431,527,363,368,0.17
2021,Chai Nat,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chai Nat,PTT1,180718,178042,115951,642,651,21.33
2021,Chai Nat,SuphanBuri1,1108,1087,717,647,660,0.13
2021,Suphan Buri,NativeRice,1702,1694,807,474,476,0.14
2021,Suphan Buri,RD6,0,0,0,0,0,0
2021,Suphan Buri,RD15,0,0,0,0,0,0
2021,Suphan Buri,KDML105,100828,96921,44640,443,461,8.14
2021,Suphan Buri,SuphanBuri60,0,0,0,0,0,0
2021,Suphan Buri,PhotoperiodSensitiveRice,22334,21773,9068,406,416,1.8
2021,Suphan Buri,NonPhotoperiodSensitiveRice,897626,860685,621023,692,722,72.45
2021,Suphan Buri,ChaiNat1,0,0,0,0,0,0
2021,Suphan Buri,SupanburiAromaticRice,0,0,0,0,0,0
2021,Suphan Buri,PTT1,212313,207728,155744,734,750,17.14
2021,Suphan Buri,SuphanBuri1,4114,4055,2421,588,597,0.33
2021,Ang Thong,NativeRice,4907,4819,2536,517,526,1.65
2021,Ang Thong,RD6,0,0,0,0,0,0
2021,Ang Thong,RD15,0,0,0,0,0,0
2021,Ang Thong,KDML105,10046,9673,4108,409,425,3.35
2021,Ang Thong,SuphanBuri60,213,213,118,554,554,0.07
2021,Ang Thong,PhotoperiodSensitiveRice,6586,6487,3684,559,568,2.2
2021,Ang Thong,NonPhotoperiodSensitiveRice,161343,147814,102543,636,694,53.86
2021,Ang Thong,ChaiNat1,382,382,236,618,618,0.13
2021,Ang Thong,SupanburiAromaticRice,0,0,0,0,0,0
2021,Ang Thong,PTT1,115247,104603,79066,686,756,38.47
2021,Ang Thong,SuphanBuri1,818,818,428,523,523,0.27
2021,Ayutthaya,NativeRice,12816,12684,5559,434,438,1.58
2021,Ayutthaya,RD6,0,0,0,0,0,0
2021,Ayutthaya,RD15,0,0,0,0,0,0
2021,Ayutthaya,KDML105,6513,6471,2816,432,435,0.8
2021,Ayutthaya,SuphanBuri60,820,820,354,432,432,0.1
2021,Ayutthaya,PhotoperiodSensitiveRice,4197,4180,2419,576,579,0.52
2021,Ayutthaya,NonPhotoperiodSensitiveRice,727220,719464,482859,664,671,89.57
2021,Ayutthaya,ChaiNat1,1249,1249,763,611,611,0.15
2021,Ayutthaya,SupanburiAromaticRice,0,0,0,0,0,0
2021,Ayutthaya,PTT1,34846,34774,24564,705,706,4.29
2021,Ayutthaya,SuphanBuri1,24272,24193,16483,679,681,2.99
2021,Nonthaburi,NativeRice,0,0,0,0,0,0
2021,Nonthaburi,RD6,0,0,0,0,0,0
2021,Nonthaburi,RD15,0,0,0,0,0,0
2021,Nonthaburi,KDML105,0,0,0,0,0,0
2021,Nonthaburi,SuphanBuri60,0,0,0,0,0,0
2021,Nonthaburi,PhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Nonthaburi,NonPhotoperiodSensitiveRice,83818,83723,57886,691,691,98.42
2021,Nonthaburi,ChaiNat1,0,0,0,0,0,0
2021,Nonthaburi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Nonthaburi,PTT1,1177,1177,841,715,715,1.38
2021,Nonthaburi,SuphanBuri1,169,169,125,740,740,0.2
2021,Bangkok Metropolis,NativeRice,0,0,0,0,0,0
2021,Bangkok Metropolis,RD6,0,0,0,0,0,0
2021,Bangkok Metropolis,RD15,0,0,0,0,0,0
2021,Bangkok Metropolis,KDML105,0,0,0,0,0,0
2021,Bangkok Metropolis,SuphanBuri60,0,0,0,0,0,0
2021,Bangkok Metropolis,PhotoperiodSensitiveRice,223,223,152,682,682,0.28
2021,Bangkok Metropolis,NonPhotoperiodSensitiveRice,56964,56553,38985,684,689,70.36
2021,Bangkok Metropolis,ChaiNat1,0,0,0,0,0,0
2021,Bangkok Metropolis,SupanburiAromaticRice,0,0,0,0,0,0
2021,Bangkok Metropolis,PTT1,23764,23609,16329,687,692,29.36
2021,Bangkok Metropolis,SuphanBuri1,0,0,0,0,0,0
2021,Pathum Thani,NativeRice,0,0,0,0,0,0
2021,Pathum Thani,RD6,0,0,0,0,0,0
2021,Pathum Thani,RD15,0,0,0,0,0,0
2021,Pathum Thani,KDML105,0,0,0,0,0,0
2021,Pathum Thani,SuphanBuri60,0,0,0,0,0,0
2021,Pathum Thani,PhotoperiodSensitiveRice,271,271,160,590,590,0.08
2021,Pathum Thani,NonPhotoperiodSensitiveRice,282255,282065,203757,722,722,87.61
2021,Pathum Thani,ChaiNat1,0,0,0,0,0,0
2021,Pathum Thani,SupanburiAromaticRice,0,0,0,0,0,0
2021,Pathum Thani,PTT1,37170,37170,26087,702,702,11.54
2021,Pathum Thani,SuphanBuri1,2474,2474,1745,705,705,0.77
2021,Nakhon Nayok,NativeRice,26211,26114,9419,359,361,7.17
2021,Nakhon Nayok,RD6,0,0,0,0,0,0
2021,Nakhon Nayok,RD15,0,0,0,0,0,0
2021,Nakhon Nayok,KDML105,32604,32604,12122,372,372,8.91
2021,Nakhon Nayok,SuphanBuri60,364,364,156,429,429,0.1
2021,Nakhon Nayok,PhotoperiodSensitiveRice,65335,64922,35918,550,553,17.85
2021,Nakhon Nayok,NonPhotoperiodSensitiveRice,218879,217554,131684,602,605,59.81
2021,Nakhon Nayok,ChaiNat1,2935,2935,1268,432,432,0.8
2021,Nakhon Nayok,SupanburiAromaticRice,0,0,0,0,0,0
2021,Nakhon Nayok,PTT1,11198,11168,6364,568,570,3.06
2021,Nakhon Nayok,SuphanBuri1,8425,8404,5316,631,633,2.3
2021,Prachin Buri,NativeRice,32140,31558,10840,337,343,7.66
2021,Prachin Buri,RD6,252,252,106,421,421,0.06
2021,Prachin Buri,RD15,0,0,0,0,0,0
2021,Prachin Buri,KDML105,83824,82161,27045,323,329,19.98
2021,Prachin Buri,SuphanBuri60,4520,4478,2111,467,471,1.08
2021,Prachin Buri,PhotoperiodSensitiveRice,103383,102076,37449,362,367,24.65
2021,Prachin Buri,NonPhotoperiodSensitiveRice,188117,184983,91817,488,496,44.85
2021,Prachin Buri,ChaiNat1,1129,1129,408,361,361,0.27
2021,Prachin Buri,SupanburiAromaticRice,0,0,0,0,0,0
2021,Prachin Buri,PTT1,6082,5932,3212,528,541,1.45
2021,Prachin Buri,SuphanBuri1,0,0,0,0,0,0
2021,Chachoengsao,NativeRice,4599,4599,2051,446,446,0.78
2021,Chachoengsao,RD6,1845,1845,863,468,468,0.32
2021,Chachoengsao,RD15,0,0,0,0,0,0
2021,Chachoengsao,KDML105,86033,85473,36031,419,422,14.74
2021,Chachoengsao,SuphanBuri60,6508,6458,4409,677,683,1.11
2021,Chachoengsao,PhotoperiodSensitiveRice,28996,28706,18011,621,627,4.97
2021,Chachoengsao,NonPhotoperiodSensitiveRice,399124,394418,260028,651,659,68.36
2021,Chachoengsao,ChaiNat1,0,0,0,0,0,0
2021,Chachoengsao,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chachoengsao,PTT1,49667,49484,31566,636,638,8.51
2021,Chachoengsao,SuphanBuri1,7057,7000,4497,637,642,1.21
2021,Sa Kaeo,NativeRice,6029,5764,1754,291,304,0.8
2021,Sa Kaeo,RD6,10030,9733,2866,286,294,1.34
2021,Sa Kaeo,RD15,0,0,0,0,0,0
2021,Sa Kaeo,KDML105,690084,655799,209820,304,320,92.25
2021,Sa Kaeo,SuphanBuri60,0,0,0,0,0,0
2021,Sa Kaeo,PhotoperiodSensitiveRice,24572,23691,7348,299,310,3.28
2021,Sa Kaeo,NonPhotoperiodSensitiveRice,15303,14696,4986,326,339,2.05
2021,Sa Kaeo,ChaiNat1,0,0,0,0,0,0
2021,Sa Kaeo,SupanburiAromaticRice,0,0,0,0,0,0
2021,Sa Kaeo,PTT1,2058,2025,883,429,436,0.28
2021,Sa Kaeo,SuphanBuri1,0,0,0,0,0,0
2021,Chanthaburi,NativeRice,369,358,124,336,346,3
2021,Chanthaburi,RD6,0,0,0,0,0,0
2021,Chanthaburi,RD15,0,0,0,0,0,0
2021,Chanthaburi,KDML105,10077,9947,3629,360,365,82.03
2021,Chanthaburi,SuphanBuri60,0,0,0,0,0,0
2021,Chanthaburi,PhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Chanthaburi,NonPhotoperiodSensitiveRice,1437,1437,601,418,418,11.7
2021,Chanthaburi,ChaiNat1,96,96,32,333,333,0.78
2021,Chanthaburi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chanthaburi,PTT1,306,306,157,513,513,2.49
2021,Chanthaburi,SuphanBuri1,0,0,0,0,0,0
2021,Trat,NativeRice,273,273,85,311,311,2.01
2021,Trat,RD6,0,0,0,0,0,0
2021,Trat,RD15,0,0,0,0,0,0
2021,Trat,KDML105,10608,10397,4650,438,447,78.31
2021,Trat,SuphanBuri60,0,0,0,0,0,0
2021,Trat,PhotoperiodSensitiveRice,231,231,106,459,459,1.71
2021,Trat,NonPhotoperiodSensitiveRice,1589,1579,746,469,472,11.73
2021,Trat,ChaiNat1,0,0,0,0,0,0
2021,Trat,SupanburiAromaticRice,0,0,0,0,0,0
2021,Trat,PTT1,845,839,428,507,510,6.24
2021,Trat,SuphanBuri1,0,0,0,0,0,0
2021,Rayong,NativeRice,298,298,138,463,463,2.91
2021,Rayong,RD6,0,0,0,0,0,0
2021,Rayong,RD15,0,0,0,0,0,0
2021,Rayong,KDML105,2554,2529,1086,425,429,24.97
2021,Rayong,SuphanBuri60,291,291,145,498,498,2.85
2021,Rayong,PhotoperiodSensitiveRice,138,138,63,457,457,1.35
2021,Rayong,NonPhotoperiodSensitiveRice,5434,5408,2840,523,525,53.13
2021,Rayong,ChaiNat1,91,91,44,484,484,0.89
2021,Rayong,SupanburiAromaticRice,0,0,0,0,0,0
2021,Rayong,PTT1,781,775,431,552,556,7.64
2021,Rayong,SuphanBuri1,640,640,386,603,603,6.26
2021,Chon Buri,NativeRice,498,492,166,333,337,0.71
2021,Chon Buri,RD6,0,0,0,0,0,0
2021,Chon Buri,RD15,0,0,0,0,0,0
2021,Chon Buri,KDML105,18718,18131,7985,427,440,27.25
2021,Chon Buri,SuphanBuri60,727,721,373,513,517,1.06
2021,Chon Buri,PhotoperiodSensitiveRice,2017,1970,777,385,394,2.94
2021,Chon Buri,NonPhotoperiodSensitiveRice,33392,32260,15557,466,482,48.62
2021,Chon Buri,ChaiNat1,368,368,140,380,380,0.54
2021,Chon Buri,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chon Buri,PTT1,12786,12390,6861,537,554,18.62
2021,Chon Buri,SuphanBuri1,177,177,79,446,446,0.26
2021,Samut Prakan,NativeRice,0,0,0,0,0,0
2021,Samut Prakan,RD6,0,0,0,0,0,0
2021,Samut Prakan,RD15,0,0,0,0,0,0
2021,Samut Prakan,KDML105,0,0,0,0,0,0
2021,Samut Prakan,SuphanBuri60,400,400,291,728,728,2.24
2021,Samut Prakan,PhotoperiodSensitiveRice,233,233,162,695,695,1.3
2021,Samut Prakan,NonPhotoperiodSensitiveRice,13404,13335,10127,756,759,74.98
2021,Samut Prakan,ChaiNat1,0,0,0,0,0,0
2021,Samut Prakan,SupanburiAromaticRice,0,0,0,0,0,0
2021,Samut Prakan,PTT1,3839,3839,2755,718,718,21.48
2021,Samut Prakan,SuphanBuri1,0,0,0,0,0,0
2021,Samut Sakhon,NativeRice,0,0,0,0,0,0
2021,Samut Sakhon,RD6,0,0,0,0,0,0
2021,Samut Sakhon,RD15,0,0,0,0,0,0
2021,Samut Sakhon,KDML105,0,0,0,0,0,0
2021,Samut Sakhon,SuphanBuri60,0,0,0,0,0,0
2021,Samut Sakhon,PhotoperiodSensitiveRice,350,348,252,720,724,7.32
2021,Samut Sakhon,NonPhotoperiodSensitiveRice,4284,4262,3017,704,708,89.62
2021,Samut Sakhon,ChaiNat1,0,0,0,0,0,0
2021,Samut Sakhon,SupanburiAromaticRice,0,0,0,0,0,0
2021,Samut Sakhon,PTT1,60,60,39,650,650,1.26
2021,Samut Sakhon,SuphanBuri1,86,86,49,570,570,1.8
2021,Nakhon Pathom,NativeRice,184,184,112,609,609,0.07
2021,Nakhon Pathom,RD6,0,0,0,0,0,0
2021,Nakhon Pathom,RD15,0,0,0,0,0,0
2021,Nakhon Pathom,KDML105,996,996,461,463,463,0.37
2021,Nakhon Pathom,SuphanBuri60,0,0,0,0,0,0
2021,Nakhon Pathom,PhotoperiodSensitiveRice,1982,1982,1445,729,729,0.73
2021,Nakhon Pathom,NonPhotoperiodSensitiveRice,241548,240253,181926,753,757,89.43
2021,Nakhon Pathom,ChaiNat1,378,378,238,630,630,0.14
2021,Nakhon Pathom,SupanburiAromaticRice,0,0,0,0,0,0
2021,Nakhon Pathom,PTT1,22257,22172,17119,769,772,8.24
2021,Nakhon Pathom,SuphanBuri1,2749,2715,1785,649,657,1.02
2021,Kanchanaburi,NativeRice,4868,4827,1513,311,313,1.32
2021,Kanchanaburi,RD6,0,0,0,0,0,0
2021,Kanchanaburi,RD15,0,0,0,0,0,0
2021,Kanchanaburi,KDML105,122418,121497,44171,361,364,33.47
2021,Kanchanaburi,SuphanBuri60,113,112,62,549,554,0.03
2021,Kanchanaburi,PhotoperiodSensitiveRice,1701,1682,660,388,392,0.47
2021,Kanchanaburi,NonPhotoperiodSensitiveRice,43462,43246,25969,598,600,11.88
2021,Kanchanaburi,ChaiNat1,1359,1344,856,630,637,0.37
2021,Kanchanaburi,SupanburiAromaticRice,5554,5549,2978,536,537,1.52
2021,Kanchanaburi,PTT1,108989,108098,86085,790,796,29.8
2021,Kanchanaburi,SuphanBuri1,77318,76599,59515,770,777,21.14
2021,Ratchaburi,NativeRice,235,231,80,340,346,0.1
2021,Ratchaburi,RD6,0,0,0,0,0,0
2021,Ratchaburi,RD15,0,0,0,0,0,0
2021,Ratchaburi,KDML105,6115,6090,2113,346,347,2.61
2021,Ratchaburi,SuphanBuri60,132,132,57,432,432,0.06
2021,Ratchaburi,PhotoperiodSensitiveRice,800,800,294,368,368,0.34
2021,Ratchaburi,NonPhotoperiodSensitiveRice,57634,57241,39914,693,697,24.65
2021,Ratchaburi,ChaiNat1,3337,3319,2141,642,645,1.43
2021,Ratchaburi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Ratchaburi,PTT1,54404,54234,38603,710,712,23.26
2021,Ratchaburi,SuphanBuri1,111191,110619,76468,688,691,47.55
2021,Samut Songkhram,NativeRice,0,0,0,0,0,0
2021,Samut Songkhram,RD6,0,0,0,0,0,0
2021,Samut Songkhram,RD15,0,0,0,0,0,0
2021,Samut Songkhram,KDML105,0,0,0,0,0,0
2021,Samut Songkhram,SuphanBuri60,0,0,0,0,0,0
2021,Samut Songkhram,PhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Samut Songkhram,NonPhotoperiodSensitiveRice,1540,1533,1069,694,697,77.66
2021,Samut Songkhram,ChaiNat1,77,77,52,675,675,3.88
2021,Samut Songkhram,SupanburiAromaticRice,0,0,0,0,0,0
2021,Samut Songkhram,PTT1,0,0,0,0,0,0
2021,Samut Songkhram,SuphanBuri1,366,364,251,686,690,18.46
2021,Phetchaburi,NativeRice,1720,1720,799,465,465,0.61
2021,Phetchaburi,RD6,0,0,0,0,0,0
2021,Phetchaburi,RD15,0,0,0,0,0,0
2021,Phetchaburi,KDML105,614,614,282,459,459,0.22
2021,Phetchaburi,SuphanBuri60,146,146,81,555,555,0.05
2021,Phetchaburi,PhotoperiodSensitiveRice,4361,4350,2280,523,524,1.56
2021,Phetchaburi,NonPhotoperiodSensitiveRice,168440,167446,116047,689,693,60.18
2021,Phetchaburi,ChaiNat1,41789,41702,29447,705,706,14.93
2021,Phetchaburi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Phetchaburi,PTT1,17799,17765,14030,788,790,6.36
2021,Phetchaburi,SuphanBuri1,45038,44878,33315,740,742,16.09
2021,Prachuap Khiri Khan,NativeRice,225,225,96,427,427,0.99
2021,Prachuap Khiri Khan,RD6,0,0,0,0,0,0
2021,Prachuap Khiri Khan,RD15,0,0,0,0,0,0
2021,Prachuap Khiri Khan,KDML105,1774,1727,717,404,415,7.78
2021,Prachuap Khiri Khan,SuphanBuri60,0,0,0,0,0,0
2021,Prachuap Khiri Khan,PhotoperiodSensitiveRice,67,67,26,388,388,0.29
2021,Prachuap Khiri Khan,NonPhotoperiodSensitiveRice,1440,1440,734,510,510,6.32
2021,Prachuap Khiri Khan,ChaiNat1,9584,9584,5472,571,571,42.04
2021,Prachuap Khiri Khan,SupanburiAromaticRice,0,0,0,0,0,0
2021,Prachuap Khiri Khan,PTT1,9569,9317,5745,600,617,41.97
2021,Prachuap Khiri Khan,SuphanBuri1,138,138,92,667,667,0.61
2021,Chumphon,NativeRice,343,343,137,399,399,12.91
2021,Chumphon,RD6,0,0,0,0,0,0
2021,Chumphon,RD15,0,0,0,0,0,0
2021,Chumphon,KDML105,0,0,0,0,0,0
2021,Chumphon,SuphanBuri60,0,0,0,0,0,0
2021,Chumphon,PhotoperiodSensitiveRice,180,180,68,378,378,6.77
2021,Chumphon,NonPhotoperiodSensitiveRice,263,263,102,388,388,9.89
2021,Chumphon,ChaiNat1,0,0,0,0,0,0
2021,Chumphon,SupanburiAromaticRice,0,0,0,0,0,0
2021,Chumphon,PTT1,1872,1847,798,426,432,70.43
2021,Chumphon,SuphanBuri1,0,0,0,0,0,0
2021,Ranong,NativeRice,154,152,59,383,388,31.62
2021,Ranong,RD6,0,0,0,0,0,0
2021,Ranong,RD15,0,0,0,0,0,0
2021,Ranong,KDML105,0,0,0,0,0,0
2021,Ranong,SuphanBuri60,0,0,0,0,0,0
2021,Ranong,PhotoperiodSensitiveRice,77,77,29,377,377,15.81
2021,Ranong,NonPhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Ranong,ChaiNat1,0,0,0,0,0,0
2021,Ranong,SupanburiAromaticRice,0,0,0,0,0,0
2021,Ranong,PTT1,256,256,96,375,375,52.57
2021,Ranong,SuphanBuri1,0,0,0,0,0,0
2021,Surat Thani,NativeRice,8426,8409,2359,280,281,33.01
2021,Surat Thani,RD6,0,0,0,0,0,0
2021,Surat Thani,RD15,0,0,0,0,0,0
2021,Surat Thani,KDML105,543,543,151,278,278,2.13
2021,Surat Thani,SuphanBuri60,0,0,0,0,0,0
2021,Surat Thani,PhotoperiodSensitiveRice,1136,1136,346,305,305,4.45
2021,Surat Thani,NonPhotoperiodSensitiveRice,10272,10226,3178,309,311,40.24
2021,Surat Thani,ChaiNat1,0,0,0,0,0,0
2021,Surat Thani,SupanburiAromaticRice,0,0,0,0,0,0
2021,Surat Thani,PTT1,5150,5116,1780,346,348,20.17
2021,Surat Thani,SuphanBuri1,0,0,0,0,0,0
2021,Phangnga,NativeRice,986,986,349,354,354,36.04
2021,Phangnga,RD6,0,0,0,0,0,0
2021,Phangnga,RD15,0,0,0,0,0,0
2021,Phangnga,KDML105,319,319,109,342,342,11.66
2021,Phangnga,SuphanBuri60,0,0,0,0,0,0
2021,Phangnga,PhotoperiodSensitiveRice,251,251,94,375,375,9.17
2021,Phangnga,NonPhotoperiodSensitiveRice,430,430,125,291,291,15.72
2021,Phangnga,ChaiNat1,0,0,0,0,0,0
2021,Phangnga,SupanburiAromaticRice,0,0,0,0,0,0
2021,Phangnga,PTT1,750,750,268,357,357,27.41
2021,Phangnga,SuphanBuri1,0,0,0,0,0,0
2021,Phuket,NativeRice,0,0,0,0,0,0
2021,Phuket,RD6,0,0,0,0,0,0
2021,Phuket,RD15,0,0,0,0,0,0
2021,Phuket,KDML105,0,0,0,0,0,0
2021,Phuket,SuphanBuri60,0,0,0,0,0,0
2021,Phuket,PhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Phuket,NonPhotoperiodSensitiveRice,72,72,33,458,458,100
2021,Phuket,ChaiNat1,0,0,0,0,0,0
2021,Phuket,SupanburiAromaticRice,0,0,0,0,0,0
2021,Phuket,PTT1,0,0,0,0,0,0
2021,Phuket,SuphanBuri1,0,0,0,0,0,0
2021,Krabi,NativeRice,3262,3241,983,301,303,42.09
2021,Krabi,RD6,0,0,0,0,0,0
2021,Krabi,RD15,0,0,0,0,0,0
2021,Krabi,KDML105,1828,1813,548,300,302,23.58
2021,Krabi,SuphanBuri60,0,0,0,0,0,0
2021,Krabi,PhotoperiodSensitiveRice,2617,2553,840,321,329,33.76
2021,Krabi,NonPhotoperiodSensitiveRice,44,44,13,295,295,0.57
2021,Krabi,ChaiNat1,0,0,0,0,0,0
2021,Krabi,SupanburiAromaticRice,0,0,0,0,0,0
2021,Krabi,PTT1,0,0,0,0,0,0
2021,Krabi,SuphanBuri1,0,0,0,0,0,0
2021,Trang,NativeRice,6841,6841,2484,363,363,59.01
2021,Trang,RD6,0,0,0,0,0,0
2021,Trang,RD15,0,0,0,0,0,0
2021,Trang,KDML105,0,0,0,0,0,0
2021,Trang,SuphanBuri60,0,0,0,0,0,0
2021,Trang,PhotoperiodSensitiveRice,0,0,0,0,0,0
2021,Trang,NonPhotoperiodSensitiveRice,4530,4530,2011,444,444,39.08
2021,Trang,ChaiNat1,0,0,0,0,0,0
2021,Trang,SupanburiAromaticRice,0,0,0,0,0,0
2021,Trang,PTT1,221,221,103,466,466,1.91
2021,Trang,SuphanBuri1,0,0,0,0,0,0
2021,Nakhon Si Thammarat,NativeRice,17156,16796,6270,365,373,7.68
2021,Nakhon Si Thammarat,RD6,0,0,0,0,0,0
2021,Nakhon Si Thammarat,RD15,0,0,0,0,0,0
